player_id,player_name,ip,pitches,batted_balls_allowed,k,xfip,whiff_rate,barrel_rate_allowed,qs,w,sv,era,whip
664126,Pete Fairbanks,27.0,508,126,41,3.010740740740741,0.34959349593495936,0.023809523809523808,0.0,0.0,0.0,,
641672,Thomas Hatch,26.7,453,131,23,4.510375,0.28703703703703703,0.030534351145038167,0.0,0.0,0.0,,
595918,A. J. Cole,23.7,404,124,21,4.564084507042254,0.2538860103626943,0.024193548387096774,0.0,0.0,0.0,,
650895,Diego Castillo,22.3,334,78,24,3.64,0.35172413793103446,0.038461538461538464,0.0,0.0,0.0,,
592662,Robbie Ray,54.0,1124,263,73,4.771851851851852,0.3078602620087336,0.06844106463878327,0.0,0.0,0.0,,
605483,Blake Snell,54.7,954,256,71,2.4346951219512194,0.3333333333333333,0.046875,0.0,0.0,0.0,,
533167,Matt Shoemaker,32.0,481,150,28,3.5100000000000002,0.25316455696202533,0.05333333333333334,2.0,0.0,0.0,,
517008,Alex Colomé,23.3,376,113,17,3.627357142857143,0.29081632653061223,0.017699115044247787,0.0,0.0,0.0,,
518617,Jake Diekman,22.3,368,78,32,2.710671641791045,0.38650306748466257,0.038461538461538464,0.0,0.0,0.0,,
605359,Evan Marshall,23.3,392,111,30,2.406357142857143,0.29949238578680204,0.0,0.0,0.0,0.0,,
608337,Lucas Giolito,79.0,1314,374,105,2.818607594936709,0.3358547655068079,0.026737967914438502,9.0,0.0,0.0,,
465657,Joakim Soria,23.3,401,123,25,4.038357142857143,0.21578947368421053,0.032520325203252036,0.0,0.0,0.0,,
433589,Yusmeiro Petit,22.3,329,112,18,4.5957462686567165,0.23837209302325582,0.07142857142857142,0.0,0.0,0.0,,
605525,J. B. Wendelken,28.7,465,128,34,3.22593023255814,0.24056603773584906,0.0234375,0.0,0.0,0.0,,
666200,Jesús Luzardo,61.3,999,275,64,3.1727989130434784,0.2844638949671772,0.05454545454545454,3.0,0.0,0.0,,
