player_id,player_name,pa,batted_balls,pitches_seen,barrels,r_plus_rbi,xwoba,ev90,chase_rate,sb,hr,r,rbi,avg
605412,Joe Panik,143,156,540,1,7.0,0.3340851063829788,99.1,0.18620689655172415,0,1,0.0,7.0,
606192,Teoscar Hernández,211,220,865,23,37.0,0.5489999999999999,107.53999999999999,0.3042505592841163,0,16,0.0,37.0,
666971,Lourdes Gurriel,229,283,851,19,35.0,0.42136585365853657,103.5,0.34146341463414637,0,11,0.0,35.0,
665489,Vladimir Guerrero,246,294,920,16,34.0,0.3665300546448087,106.3,0.2510204081632653,0,9,0.0,34.0,
668227,Randy Arozarena,80,88,341,6,11.0,0.4616739130434783,104.09,0.2608695652173913,0,7,0.0,11.0,
664040,Brandon Lowe,228,242,900,24,38.0,0.4630142857142857,104.7,0.21300448430493274,0,14,0.0,38.0,
596847,Ji Man Choi,144,161,601,3,18.0,0.3095681818181818,103.1,0.2222222222222222,0,3,0.0,18.0,
545341,Randal Grichuk,234,302,873,19,35.0,0.40033928571428573,103.55000000000001,0.34279475982532753,0,12,0.0,35.0,
666182,Bo Bichette,131,193,483,12,25.0,0.4355858585858586,102.76,0.44,0,5,0.0,25.0,
624415,Cavan Biggio,269,274,1128,9,30.0,0.32528750000000006,99.77,0.13708260105448156,0,8,0.0,30.0,
642133,Rowdy Tellez,128,148,446,8,25.0,0.42305434782608703,106.46000000000001,0.34146341463414637,0,8,0.0,25.0,
572287,Mike Zunino,87,84,398,6,10.0,0.41965789473684206,101.66000000000001,0.3108108108108108,0,4,0.0,10.0,
595281,Kevin Kiermaier,161,182,663,6,22.0,0.3600909090909091,102.33000000000001,0.23728813559322035,0,3,0.0,22.0,
622534,Manuel Margot,162,187,597,6,14.0,0.3200081300813008,101.6,0.3114754098360656,0,2,0.0,14.0,
621563,Joey Wendle,186,256,687,5,18.0,0.3324360902255639,100.4,0.36235955056179775,0,4,0.0,18.0,
642715,Willy Adames,208,202,838,11,25.0,0.43131531531531536,104.76000000000002,0.26057906458797325,0,8,0.0,25.0,
663993,Nathaniel Lowe,77,77,305,6,11.0,0.432925,102.7,0.20833333333333334,0,4,0.0,11.0,
643376,Danny Jansen,149,167,584,8,20.0,0.3776914893617021,99.64,0.20253164556962025,0,6,0.0,20.0,
592669,Hunter Renfroe,140,132,575,8,25.0,0.3647439024390244,103.58999999999999,0.26755852842809363,0,8,0.0,25.0,
542340,Jonathan Villar,208,235,811,2,18.0,0.29701538461538457,101.89999999999999,0.33698030634573306,0,2,0.0,18.0,
660294,Yoshi Tsutsugo,186,219,851,10,24.0,0.3942110091743119,101.44000000000001,0.1744186046511628,0,8,0.0,24.0,
621566,Matt Olson,247,243,1020,17,44.0,0.4494885496183206,105.34,0.2,0,14,0.0,44.0,
543760,Marcus Semien,240,303,1001,8,25.0,0.3044382716049383,99.76,0.18235294117647058,0,7,0.0,25.0,
543257,Robbie Grossman,194,244,772,7,24.0,0.34118604651162787,100.37,0.21227621483375958,0,8,0.0,24.0,
663611,Nick Madrigal,113,163,441,0,12.0,0.29947474747474745,96.03999999999999,0.2545454545454545,0,0,0.0,12.0,
544725,Leury García,67,87,244,3,9.0,0.33142307692307693,97.38,0.3220338983050847,0,3,0.0,9.0,
641553,Adam Engel,97,111,362,6,13.0,0.3536231884057971,102.6,0.32460732984293195,0,4,0.0,13.0,
600303,Tommy La Stella,232,295,953,9,25.0,0.3187,98.9,0.21505376344086022,0,5,0.0,25.0,
669221,Sean Murphy,143,158,595,10,14.0,0.40861728395061725,104.96000000000001,0.20195439739413681,0,7,0.0,14.0,
640461,Chad Pinder,64,81,234,4,8.0,0.3866222222222222,104.1,0.2631578947368421,0,2,0.0,8.0,
657656,Ramón Laureano,225,238,908,12,26.0,0.37855384615384613,102.85000000000001,0.2336244541484716,0,6,0.0,26.0,
571875,Jake Lamb,102,121,440,6,11.0,0.40492424242424246,102.2,0.2605042016806723,0,3,0.0,11.0,
592192,Mark Canha,245,261,1071,11,36.0,0.37659154929577465,100.5,0.1930783242258652,0,5,0.0,36.0,
673357,Luis Robert,231,264,894,17,31.0,0.44017424242424236,103.5,0.40039447731755423,0,11,0.0,31.0,
543510,James McCann,115,139,469,6,16.0,0.43142857142857144,101.5,0.2803347280334728,0,7,0.0,16.0,
547989,José Abreu,266,332,1047,28,63.0,0.5079086021505377,106.3,0.32062391681109187,0,20,0.0,63.0,
518735,Yasmani Grandal,198,176,883,9,29.0,0.42285046728971964,103.1,0.20217391304347826,0,9,0.0,29.0,
660162,Yoán Moncada,235,254,998,8,26.0,0.3540681818181818,101.0,0.2701252236135957,0,6,0.0,26.0,
641313,Tim Anderson,225,278,794,17,21.0,0.4293765432098765,101.76,0.39473684210526316,0,10,0.0,21.0,
593871,Jorge Polanco,230,308,915,5,19.0,0.3262888888888889,99.6,0.23093681917211328,0,4,0.0,19.0,
