player_id,player_name,side,statcast_value,traditional_value,value_delta,statcast_rank,traditional_rank,rank_delta
640448,Kyle Finnegan,pitching,0.14583272722775237,-0.10550421423717202,0.25133694146492436,230,420,190
607644,John Means,pitching,0.14359981132965538,0.04595294664552382,0.09764686468413156,231,266,35
458731,Brett Gardner,hitting,0.143436089397795,-0.005950423467725017,0.14938651286552002,232,313,81
622608,Antonio Senzatela,pitching,0.14340759129188294,0.035855802586677435,0.1075517887052055,233,273,40
592836,Taijuan Walker,pitching,0.1428365094070916,0.12673009911629493,0.01610641029079668,234,202,-32
596146,Max Kepler,hitting,0.13787229836199136,0.23860741493567908,-0.10073511657368772,235,142,-93
572761,Matt Carpenter,hitting,0.13586064497838868,0.004289714048147227,0.13157093093024144,236,306,70
518813,Greg Holland,pitching,0.1354136151382357,-0.06511563800178646,0.20052925314002215,237,369,132
519058,Mike Moustakas,hitting,0.1334555699391732,0.2437274836936152,-0.11027191375444198,238,137,-101
594965,Daniel Ponce de Leon,pitching,0.13342439184986551,0.076244378822063,0.05718001302780251,239,229,-10
605182,Mike Clevinger,pitching,0.13258312363411529,0.015661514468984658,0.11692160916513063,240,289,49
643338,Chad Green,pitching,0.13043200479578507,-0.05501849394294006,0.18545049873872513,241,359,118
596059,Rougned Odor,hitting,0.12904763123782964,0.38943817298407046,-0.2603905417462408,242,87,-155
543548,Tommy Milone,pitching,0.12486005553188673,0.025758658527831046,0.09910139700405568,243,282,39
641540,Dane Dunning,pitching,0.11907456660643774,-0.0247270617664009,0.14380162837283864,244,328,84
605525,J. B. Wendelken,pitching,0.11885148998439768,-0.03482420582524729,0.15367569580964496,245,338,93
547004,Rio Ruiz,hitting,0.11698174522077505,0.3945582417420065,-0.27757649652123145,246,85,-161
571980,Tyler Naquin,hitting,0.10915741291471169,-0.030366025242147772,0.13952343815685947,247,335,88
456501,Johnny Cueto,pitching,0.10654297779452696,0.18731296346937326,-0.0807699856748463,248,171,-77
488726,Michael Brantley,hitting,0.10442315104230569,0.0511532542256536,0.05326989681665209,249,262,13
622694,Elieser Hernández,pitching,0.1039638809682212,-0.03482420582524729,0.1387880867934685,250,338,88
542585,José Cisnero,pitching,0.10096621143289183,-0.03482420582524729,0.13579041725813912,251,338,87
641313,Tim Anderson,hitting,0.10035763336176201,0.23348734617774297,-0.13312971281598096,252,144,-108
669211,Keegan Akin,pitching,0.09753196042651147,-0.0247270617664009,0.12225902219291236,253,328,75
592826,Vince Velasquez,pitching,0.09574166301396744,0.076244378822063,0.01949728419190444,254,229,-25
429664,Robinson Canó,hitting,0.09272661426239531,0.42409391227436555,-0.33136729801197023,255,80,-175
429665,Edwin Encarnación,hitting,0.09111605667534534,0.21615947653259546,-0.12504341985725012,256,155,-101
641531,Hunter Dozier,hitting,0.08375871541302309,-0.10991764133861,0.19367635675163308,257,431,174
501985,Mike Minor,pitching,0.0821060945701472,0.2478958278224516,-0.1657897332523044,258,135,-123
641598,Mitch Garver,hitting,0.07973749936560316,-0.41866688956466797,0.4984043889302711,259,678,419
643376,Danny Jansen,hitting,0.0727648317556817,0.028705315822569976,0.04405951593311172,260,281,21
621439,Byron Buxton,hitting,0.07152825405057851,0.4953730542262946,-0.4238448001757161,261,58,-203
595281,Kevin Kiermaier,hitting,0.06635613057800151,-0.07722956541965413,0.14358569599765564,262,392,130
650402,Gleyber Torres,hitting,0.06573367168365686,-0.047693894887295266,0.11342756657095213,263,357,94
666185,Dylan Carlson,hitting,0.06475682715348656,-0.16386891364539163,0.2286257407988782,264,504,240
527038,Wilmer Flores,hitting,0.06348008351751144,0.5524767319196732,-0.4889966484021617,265,45,-220
445276,Kenley Jansen,pitching,0.06171139055441803,-0.04492134988409367,0.1066327404385117,266,350,84
598265,Jackie Bradley,hitting,0.05899389035931337,0.11022459529037135,-0.051230704931057976,267,210,-57
518626,Josh Donaldson,hitting,0.05709631671398818,-0.10991764133861,0.16701395805259817,268,431,163
593974,Wandy Peralta,pitching,0.05334186201340736,-0.1256985023548648,0.17904036436827214,269,450,181
570240,Félix Peña,pitching,0.05318447571765237,-0.08530992611947923,0.1384944018371316,270,396,126
596057,Daniel Norris,pitching,0.051888057553691726,-0.09540707017832563,0.14729512773201736,271,409,138
595879,Javier Báez,hitting,0.04604590628910371,0.2610553533387627,-0.21500944704965896,272,128,-144
461314,Matt Kemp,hitting,0.0451216835659082,0.08068892475801248,-0.03556724119210428,273,226,-47
596295,Austin Gomber,pitching,0.04491095949335012,-0.10550421423717202,0.15041517373052213,274,420,146
543063,Brandon Crawford,hitting,0.04385611501491906,0.2610553533387627,-0.2171992383238436,275,128,-147
641712,Dakota Hudson,pitching,0.04381592238182923,-0.06511563800178646,0.10893156038361569,276,369,93
656811,Ryan O'Hearn,hitting,0.03939052623073471,-0.1934045841777505,0.23279511040848522,277,539,262
457803,Jay Bruce,hitting,0.03416772597429753,-0.05793403240316751,0.09210175837746504,278,367,89
663474,Triston McKenzie,pitching,0.03396964685127722,0.035855802586677435,-0.0018861557354002134,279,273,-6
